chrysophylla,Swietenia,mamane,chrysophylla,,,,,,,,,,Mycosphaerella
manele,macrophylla,Sophora,manele,,,,,,,,,,citri
soapberry,makai,chrysophylla,soapberry,,,,,,,,,,Mycosphaerella
Sapindus,Scirpus,manele,Sapindus,,,,,,,,,,coffeicola
saponaria,maritimus,soapberry,saponaria,,,,,,,,,,Mycosphaerella
mangium,paludosus,Sapindus,mangium,,,,,,,,,,cruenta
Acacia,mamane,saponaria,Acacia,,,,,,,,,,Mycosphaerella
mangium,Sophora,mangium,mangium,,,,,,,,,,dearnessii
mango,chrysophylla,Acacia,mango,,,,,,,,,,Mycosphaerella
kangit,manele,mangium,kangit,,,,,,,,,,diospyri
idele,soapberry,mango,idele,,,,,,,,,,Mycosphaerella
mago,Sapindus,kangit,mago,,,,,,,,,,effigurata
mangueira,saponaria,idele,mangueira,,,,,,,,,,Mycosphaerella
Magnifera,mangium,mago,Magnifera,,,,,,,,,,fijiensis
indica,Acacia,mangueira,indica,,,,,,,,,,Mycosphaerella
laiki,mangium,Magnifera,laiki,,,,,,,,,,fragariae
ricegrass,mango,indica,ricegrass,,,,,,,,,,Mycosphaerella
Paspalum,kangit,laiki,Paspalum,,,,,,,,,,fraxinicola
orbiculare,idele,ricegrass,orbiculare,,,,,,,,,,Mycosphaerella
milo,mago,Paspalum,milo,,,,,,,,,,gossypina
binalo,mangueira,orbiculare,binalo,,,,,,,,,,Mycosphaerella
banalo,Magnifera,milo,banalo,,,,,,,,,,henningsii
rosewood,indica,binalo,rosewood,,,,,,,,,,Mycosphaerella
Thespesia,laiki,banalo,Thespesia,,,,,,,,,,musae
populnea,ricegrass,rosewood,populnea,,,,,,,,,,Mycosphaerella
badrirt,Paspalum,Thespesia,badrirt,,,,,,,,,,musicola
kilulo,orbiculare,populnea,kilulo,,,,,,,,,,Mycosphaerella
panu,milo,badrirt,panu,,,,,,,,,,pini
polo,binalo,kilulo,polo,,,,,,,,,,Mycosphaerella
pone,banalo,panu,pone,,,,,,,,,,pinodes
bangbeng,rosewood,polo,bangbeng,,,,,,,,,,Mycosphaerella
monkeypod,Thespesia,pone,monkeypod,,,,,,,,,,pomi
filinganga,populnea,bangbeng,filinganga,,,,,,,,,,Mycosphaerella
gumorni,badrirt,monkeypod,gumorni,,,,,,,,,,populicola
tamalini,kilulo,filinganga,tamalini,,,,,,,,,,Mycosphaerella
trongkonmames,panu,gumorni,trongkonmames,,,,,,,,,,ribis
Samanea,polo,tamalini,Samanea,,,,,,,,,,Mycosphaerella
saman,pone,trongkonmames,saman,,,,,,,,,,zeae-maydis
Albizia,bangbeng,Samanea,Albizia,,,,,,,,,,Myrothecium
saman,monkeypod,saman,saman,,,,,,,,,,roridum
naio,filinganga,Albizia,naio,,,,,,,,,,Naohidemyces
Myoporum,gumorni,saman,Myoporum,,,,,,,,,,vacciniorum
sandwicense,tamalini,naio,sandwicense,,,,,,,,,,Nattrassia
nanea,trongkonmames,Myoporum,nanea,,,,,,,,,,mangiferae
Vigna,Samanea,sandwicense,Vigna,,,,,,,,,,Nectria
marina,saman,nanea,marina,,,,,,,,,,cinnabarina
Napiergrass,Albizia,Vigna,Napiergrass,,,,,,,,,,Nectria
Pennisetum,saman,marina,Pennisetum,,,,,,,,,,galligena
purpureum,naio,Napiergrass,purpureum,,,,,,,,,,Neofabraea
Mott,Myoporum,Pennisetum,Mott,,,,,,,,,,malicorticis
narrowleaf,sandwicense,purpureum,narrowleaf,,,,,,,,,,Neonectria
carpetgrass,nanea,Mott,carpetgrass,,,,,,,,,,ditissima
Australian,Vigna,narrowleaf,Australian,,,,,,,,,,Neonectria
carpetgrass,marina,carpetgrass,carpetgrass,,,,,,,,,,faginata
Axonopus,Napiergrass,Australian,Axonopus,,,,,,,,,,Neonectria
affinis,Pennisetum,carpetgrass,affinis,,,,,,,,,,galligena
Axonopus,purpureum,Axonopus,Axonopus,,,,,,,,,,Neonectria
fissifolius,Mott,affinis,fissifolius,,,,,,,,,,radicicola
naupaka,narrowleaf,Axonopus,naupaka,,,,,,,,,,Neopeckia
nanaso,carpetgrass,fissifolius,nanaso,,,,,,,,,,coulteri
Scaevola,Australian,naupaka,Scaevola,,,,,,,,,,Neotyphodium
sericea,carpetgrass,nanaso,sericea,,,,,,,,,,typhinum
neem,Axonopus,Scaevola,neem,,,,,,,,,,Oculimacula
Azadirachta,affinis,sericea,Azadirachta,,,,,,,,,,acuformis
indica,Axonopus,neem,indica,,,,,,,,,,Oidium
noni,fissifolius,Azadirachta,noni,,,,,,,,,,lycopersici
lada,naupaka,indica,lada,,,,,,,,,,Oidium
nonu,nanaso,noni,nonu,,,,,,,,,,mangiferae
kesengel,Scaevola,lada,kesengel,,,,,,,,,,Olpidium
mangal,sericea,nonu,mangal,,,,,,,,,,brassicae
Indian,neem,kesengel,Indian,,,,,,,,,,Onnia
mulberry,Azadirachta,mangal,mulberry,,,,,,,,,,tomentosa
Morinda,indica,Indian,Morinda,,,,,,,,,,Ophiosphaerella
citrifolia,noni,mulberry,citrifolia,,,,,,,,,,herpotricha
Norfolk,lada,Morinda,Norfolk,,,,,,,,,,Ophiosphaerella
Island,nonu,citrifolia,Island,,,,,,,,,,korrae
pine,kesengel,Norfolk,pine,,,,,,,,,,Ophiostoma
Araucaria,mangal,Island,Araucaria,,,,,,,,,,Ophiostoma
heterophylla,Indian,pine,heterophylla,,,,,,,,,,novo-ulmi
Oahu,mulberry,Araucaria,Oahu,,,,,,,,,,Ophiostoma
white,Morinda,heterophylla,white,,,,,,,,,,ulmi
hibiscus,citrifolia,Oahu,hibiscus,,,,,,,,,,Ophiostoma
Hibiscus,Norfolk,white,Hibiscus,,,,,,,,,,wageneri
arnottianus,Island,hibiscus,arnottianus,,,,,,,,,,Ovulinia
punaluensis,pine,Hibiscus,punaluensis,,,,,,,,,,azaleae
oats,Araucaria,arnottianus,oats,,,,,,,,,,Oxyporus
Avena,heterophylla,punaluensis,Avena,,,,,,,,,,populinus
sativa,Oahu,oats,sativa,,,,,,,,,,Paecilomyces
ohai,white,Avena,ohai,,,,,,,,,,farinosus
Sesbania,hibiscus,sativa,Sesbania,,,,,,,,,,Paecilomyces
tomentosa,Hibiscus,ohai,tomentosa,,,,,,,,,,fumosoroseus
ohai,arnottianus,Sesbania,ohai,,,,,,,,,,Passalora
Sesbania,punaluensis,tomentosa,Sesbania,,,,,,,,,,arachidicola
tomentosa,oats,ohai,tomentosa,,,,,,,,,,Passalora
arborea,Avena,Sesbania,arborea,,,,,,,,,,bataticola
ohelo,sativa,tomentosa,ohelo,,,,,,,,,,Passalora
Vaccinium,ohai,arborea,Vaccinium,,,,,,,,,,fulva
reticulatum,Sesbania,ohelo,reticulatum,,,,,,,,,,Passalora
ohelo,tomentosa,Vaccinium,ohelo,,,,,,,,,,koepkei
Lycium,ohai,reticulatum,Lycium,,,,,,,,,,Passalora
sandwicense,Sesbania,ohelo,sandwicense,,,,,,,,,,personata
ohelo,tomentosa,Lycium,ohelo,,,,,,,,,,Passalora
papa,arborea,sandwicense,papa,,,,,,,,,,sequoiae
Fragaria,ohelo,ohelo,Fragaria,,,,,,,,,,Penicillium
chiloensis,Vaccinium,papa,chiloensis,,,,,,,,,,digitatum
lehua,reticulatum,Fragaria,lehua,,,,,,,,,,Penicillium
Metrosideros,ohelo,chiloensis,Metrosideros,,,,,,,,,,expansum
polymorpha,Lycium,lehua,polymorpha,,,,,,,,,,Penicillium
oleander,sandwicense,Metrosideros,oleander,,,,,,,,,,italicum
oliana,ohelo,polymorpha,oliana,,,,,,,,,,Penicillium
Nerium,papa,oleander,Nerium,,,,,,,,,,oxalicum
oleander,Fragaria,oliana,oleander,,,,,,,,,,Penicillium
orchardgrass,chiloensis,Nerium,orchardgrass,,,,,,,,,,purpurogenum
Dactylis,lehua,oleander,Dactylis,,,,,,,,,,Peniophora
glomerata,Metrosideros,orchardgrass,glomerata,,,,,,,,,,polygonia
oyster,polymorpha,Dactylis,oyster,,,,,,,,,,Perenniporia
plant,oleander,glomerata,plant,,,,,,,,,,subacida
Tradescantia,oliana,oyster,Tradescantia,,,,,,,,,,Peridermium
spathacea,Nerium,plant,spathacea,,,,,,,,,,bethelii
panax,oleander,Tradescantia,panax,,,,,,,,,,Peridermium
tanitani,orchardgrass,spathacea,tanitani,,,,,,,,,,ephedrae
Polyscias,Dactylis,panax,Polyscias,,,,,,,,,,Peridermium
guilfoylei,glomerata,tanitani,guilfoylei,,,,,,,,,,filamentosum
Nothopanax,oyster,Polyscias,Nothopanax,,,,,,,,,,Peridermium
guilfoylei,plant,guilfoylei,guilfoylei,,,,,,,,,,montanum
panini,Tradescantia,Nothopanax,panini,,,,,,,,,,Peronosclerospora
prickly,spathacea,guilfoylei,prickly,,,,,,,,,,sorghi
pear,panax,panini,pear,,,,,,,,,,Peronospora
cactus,tanitani,prickly,cactus,,,,,,,,,,antirrhini
Opuntia,Polyscias,pear,Opuntia,,,,,,,,,,Peronospora
ficusindica,guilfoylei,cactus,ficusindica,,,,,,,,,,destructor
paspalum,Nothopanax,Opuntia,paspalum,,,,,,,,,,Peronospora
Paspalum,guilfoylei,ficusindica,Paspalum,,,,,,,,,,farinosa
hieronymii,panini,paspalum,hieronymii,,,,,,,,,,Peronospora
Tropic,prickly,Paspalum,Tropic,,,,,,,,,,grisea
Lalo,pear,hieronymii,Lalo,,,,,,,,,,Peronospora
uohi,cactus,Tropic,uohi,,,,,,,,,,hariotii
iaka,Opuntia,Lalo,iaka,,,,,,,,,,Peronospora
Jacquemontia,ficusindica,uohi,Jacquemontia,,,,,,,,,,lamii
ovalifolia,paspalum,iaka,ovalifolia,,,,,,,,,,Peronospora
subsp,Paspalum,Jacquemontia,subsp,,,,,,,,,,manshurica
sandwicensis,hieronymii,ovalifolia,sandwicensis,,,,,,,,,,Peronospora
perennial,Tropic,subsp,perennial,,,,,,,,,,parasitica
ryegrass,Lalo,sandwicensis,ryegrass,,,,,,,,,,Peronospora
Lolium,uohi,perennial,Lolium,,,,,,,,,,potentillae
perenne,iaka,ryegrass,perenne,,,,,,,,,,Peronospora
pigeonpea,Jacquemontia,Lolium,pigeonpea,,,,,,,,,,sparsa
Cajanus,ovalifolia,perenne,Cajanus,,,,,,,,,,Peronospora
cajan,subsp,pigeonpea,cajan,,,,,,,,,,tabacina
piligrass,sandwicensis,Cajanus,piligrass,,,,,,,,,,Peronospora
tanglehead,perennial,cajan,tanglehead,,,,,,,,,,trifoliorum
Hetropogon,ryegrass,piligrass,Hetropogon,,,,,,,,,,Peronospora
contortus,Lolium,tanglehead,contortus,,,,,,,,,,violae
pink,perenne,Hetropogon,pink,,,,,,,,,,Pestalotia
tecoma,pigeonpea,contortus,tecoma,,,,,,,,,,rhododendri
Tabebuia,Cajanus,pink,Tabebuia,,,,,,,,,,Pestalotia
heterophylla,cajan,tecoma,heterophylla,,,,,,,,,,vaccinii
plumeria,piligrass,Tabebuia,plumeria,,,,,,,,,,Pestalotiopsis
Plumeria,tanglehead,heterophylla,Plumeria,,,,,,,,,,funerea
obtusa,Hetropogon,plumeria,obtusa,,,,,,,,,,Pestalotiopsis
Hybrid,contortus,Plumeria,Hybrid,,,,,,,,,,mangiferae
Napiergrass,pink,obtusa,Napiergrass,,,,,,,,,,Pestalotiopsis
Pennisetum,tecoma,Hybrid,Pennisetum,,,,,,,,,,palmarum
purpureum,Tabebuia,Napiergrass,purpureum,,,,,,,,,,Phacidium
Pennisetum,heterophylla,Pennisetum,Pennisetum,,,,,,,,,,balsameae
glaucum,plumeria,purpureum,glaucum,,,,,,,,,,Phaeocryptopus
podocarpus,Plumeria,Pennisetum,podocarpus,,,,,,,,,,gaeumannii
Podocarpus,obtusa,glaucum,Podocarpus,,,,,,,,,,Phaeocryptopus
pohinahina,Hybrid,podocarpus,pohinahina,,,,,,,,,,nudus
beach,Napiergrass,Podocarpus,beach,,,,,,,,,,Phaeoisariopsis
vitex,Pennisetum,pohinahina,vitex,,,,,,,,,,griseola
Vitex,purpureum,beach,Vitex,,,,,,,,,,Phaeolus
rotundifolia,Pennisetum,vitex,rotundifolia,,,,,,,,,,alboluteus
Vitex,glaucum,Vitex,Vitex,,,,,,,,,,Phaeolus
ovata,podocarpus,rotundifolia,ovata,,,,,,,,,,schweinitzii
pohuehue,Podocarpus,Vitex,pohuehue,,,,,,,,,,Phaeomoniella
beach,pohinahina,ovata,beach,,,,,,,,,,chlamydospora
morning,beach,pohuehue,morning,,,,,,,,,,Phaeoramularia
glory,vitex,beach,glory,,,,,,,,,,maculicola
Ipomea,Vitex,morning,Ipomea,,,,,,,,,,Phaeosphaeria
pescaprae,rotundifolia,glory,pescaprae,,,,,,,,,,avenaria
Portuguese,Vitex,Ipomea,Portuguese,,,,,,,,,,Phaeosphaeria
Mexican,ovata,pescaprae,Mexican,,,,,,,,,,avenaria
cypress,pohuehue,Portuguese,cypress,,,,,,,,,,f.sp
Cupressus,beach,Mexican,Cupressus,,,,,,,,,,avenariaPhakopsora
lusitanica,morning,cypress,lusitanica,,,,,,,,,,meibomiae
poumuli,glory,Cupressus,poumuli,,,,,,,,,,Phakopsora
Flueggea,Ipomea,lusitanica,Flueggea,,,,,,,,,,pachyrhizi
flexuosa,pescaprae,poumuli,flexuosa,,,,,,,,,,Phellinus
Puerto,Portuguese,Flueggea,Puerto,,,,,,,,,,chrysoloma
Rican,Mexican,flexuosa,Rican,,,,,,,,,,Phellinus
stargrass,cypress,Puerto,stargrass,,,,,,,,,,everhartii
Cynodon,Cupressus,Rican,Cynodon,,,,,,,,,,Phellinus
nlemfuensis,lusitanica,stargrass,nlemfuensis,,,,,,,,,,igniarius
Florico,poumuli,Cynodon,Florico,,,,,,,,,,Phellinus
pukiawe,Flueggea,nlemfuensis,pukiawe,,,,,,,,,,lamaënsis
Styphelia,flexuosa,Florico,Styphelia,,,,,,,,,,Phellinus
tameiameiae,Puerto,pukiawe,tameiameiae,,,,,,,,,,noxius
rainbow,Rican,Styphelia,rainbow,,,,,,,,,,Phellinus
shower,stargrass,tameiameiae,shower,,,,,,,,,,pini
tree,Cynodon,rainbow,tree,,,,,,,,,,Phellinus
Cassia,nlemfuensis,shower,Cassia,,,,,,,,,,robiniae
nealii,Florico,tree,nealii,,,,,,,,,,Phellinus
Rhodesgrass,pukiawe,Cassia,Rhodesgrass,,,,,,,,,,tremulae
Chloris,Styphelia,nealii,Chloris,,,,,,,,,,Phellinus
gayana,tameiameiae,Rhodesgrass,gayana,,,,,,,,,,viticola
rice,rainbow,Chloris,rice,,,,,,,,,,Phellinus
Oryza,shower,gayana,Oryza,,,,,,,,,,weirii
sativa,tree,rice,sativa,,,,,,,,,,Phialophora
riverredgum,Cassia,Oryza,riverredgum,,,,,,,,,,cinerescens
eucalyptus,nealii,sativa,eucalyptus,,,,,,,,,,Phialophora
Eucalyptus,Rhodesgrass,riverredgum,Eucalyptus,,,,,,,,,,gregata
camaldulensis,Chloris,eucalyptus,camaldulensis,,,,,,,,,,Phloeospora
rosemoss,gayana,Eucalyptus,rosemoss,,,,,,,,,,aceris
Portulaca,rice,camaldulensis,Portulaca,,,,,,,,,,Phloeosporella
grandiflora,Oryza,rosemoss,grandiflora,,,,,,,,,,padi
grape,sativa,Portulaca,grape,,,,,,,,,,Phlyctema
Coccolba,riverredgum,grandiflora,Coccolba,,,,,,,,,,tiliae
uvifera,eucalyptus,grape,uvifera,,,,,,,,,,Phlyctema
seashore,Eucalyptus,Coccolba,seashore,,,,,,,,,,vagabunda
paspalum,camaldulensis,uvifera,paspalum,,,,,,,,,,Pholiota
Paspalum,rosemoss,seashore,Paspalum,,,,,,,,,,squarrosa
vaginatum,Portulaca,paspalum,vaginatum,,,,,,,,,,Phoma
sheep,grandiflora,Paspalum,sheep,,,,,,,,,,arachidicola
sorrel,grape,vaginatum,sorrel,,,,,,,,,,Phoma
Rumex,Coccolba,sheep,Rumex,,,,,,,,,,betae
acetosella,uvifera,sorrel,acetosella,,,,,,,,,,Phoma
shell,seashore,Rumex,shell,,,,,,,,,,destructiva
ginger,paspalum,acetosella,ginger,,,,,,,,,,Phoma
Alpinia,Paspalum,shell,Alpinia,,,,,,,,,,exigua
zerumbet,vaginatum,ginger,zerumbet,,,,,,,,,,Phoma
shrubby,sheep,Alpinia,shrubby,,,,,,,,,,exigua
stylo,sorrel,zerumbet,stylo,,,,,,,,,,exiguaPhoma
Stylosanthes,Rumex,shrubby,Stylosanthes,,,,,,,,,,gossypii
scabra,acetosella,stylo,scabra,,,,,,,,,,Phoma
Seca,shell,Stylosanthes,Seca,,,,,,,,,,gossypiicola
signalgrass,ginger,scabra,signalgrass,,,,,,,,,,Phoma
Urochloa,Alpinia,Seca,Urochloa,,,,,,,,,,macdonaldii
brizantha,zerumbet,signalgrass,brizantha,,,,,,,,,,Phoma
Brachiaria,shrubby,Urochloa,Brachiaria,,,,,,,,,,macrostoma
brizantha,stylo,brizantha,brizantha,,,,,,,,,,incolorataPhoma
smallcone,Stylosanthes,Brachiaria,smallcone,,,,,,,,,,medicaginis
ironwood,scabra,brizantha,ironwood,,,,,,,,,,Phoma
Casuarina,Seca,smallcone,Casuarina,,,,,,,,,,medicaginis
cunninghamiana,signalgrass,ironwood,cunninghamiana,,,,,,,,,,medicaginisPhoma
soft,Urochloa,Casuarina,soft,,,,,,,,,,putaminum
rush,brizantha,cunninghamiana,rush,,,,,,,,,,Phoma
Juncus,Brachiaria,soft,Juncus,,,,,,,,,,sclerotioides
effusus,brizantha,rush,effusus,,,,,,,,,,Phoma
sorghum,smallcone,Juncus,sorghum,,,,,,,,,,sorghina
sudangrass,ironwood,effusus,sudangrass,,,,,,,,,,Phoma
hybrid,Casuarina,sorghum,hybrid,,,,,,,,,,terrestris
Sorghum,cunninghamiana,sudangrass,Sorghum,,,,,,,,,,Phomopsis
bicolor,soft,hybrid,bicolor,,,,,,,,,,acerina
Sorghum,rush,Sorghum,Sorghum,,,,,,,,,,Phomopsis
bicolor,Juncus,bicolor,bicolor,,,,,,,,,,arnoldiae
varsudanese,effusus,Sorghum,varsudanese,,,,,,,,,,Phomopsis
soybean,sorghum,bicolor,soybean,,,,,,,,,,juniperivora
Glycine,sudangrass,varsudanese,Glycine,,,,,,,,,,Phomopsis
spike,hybrid,soybean,spike,,,,,,,,,,longicolla
rush,Sorghum,Glycine,rush,,,,,,,,,,Phomopsis
Eleocharis,bicolor,spike,Eleocharis,,,,,,,,,,oblonga
geniculata,Sorghum,rush,geniculata,,,,,,,,,,Phomopsis
Augustinegrass,bicolor,Eleocharis,Augustinegrass,,,,,,,,,,obscurans
Stenotaphrum,varsudanese,geniculata,Stenotaphrum,,,,,,,,,,Phomopsis
secondatum,soybean,Augustinegrass,secondatum,,,,,,,,,,occulta
sunn,Glycine,Stenotaphrum,sunn,,,,,,,,,,Phomopsis
hemp,spike,secondatum,hemp,,,,,,,,,,vaccinii
Crotalaria,rush,sunn,Crotalaria,,,,,,,,,,Phomopsis
juncea,Eleocharis,hemp,juncea,,,,,,,,,,vexans
Tropic,geniculata,Crotalaria,Tropic,,,,,,,,,,Phomopsis
swamp,Augustinegrass,juncea,swamp,,,,,,,,,,viticola
mahogany,Stenotaphrum,Tropic,mahogany,,,,,,,,,,Phragmidium
Eucalyptus,secondatum,swamp,Eucalyptus,,,,,,,,,,ellisii
robusta,sunn,mahogany,robusta,,,,,,,,,,Phragmidium
sweet,hemp,Eucalyptus,sweet,,,,,,,,,,ivesiae
clover,Crotalaria,robusta,clover,,,,,,,,,,Phragmidium
Melitotus,juncea,sweet,Melitotus,,,,,,,,,,mucronatum
tall,Tropic,clover,tall,,,,,,,,,,Phragmidium
erythrina,swamp,Melitotus,erythrina,,,,,,,,,,rubi-idaei
Erythrina,mahogany,tall,Erythrina,,,,,,,,,,Phragmidium
variegata,Eucalyptus,erythrina,variegata,,,,,,,,,,violaceum
Tropic,robusta,Erythrina,Tropic,,,,,,,,,,Phyllachora
Coral,sweet,variegata,Coral,,,,,,,,,,afzeliae
tamarind,clover,Tropic,tamarind,,,,,,,,,,Phyllachora
Tamarindus,Melitotus,Coral,Tamarindus,,,,,,,,,,graminis
indica,tall,tamarind,indica,,,,,,,,,,Phyllachora
threeflower,erythrina,Tamarindus,threeflower,,,,,,,,,,luteomaculata
beggarweed,Erythrina,indica,beggarweed,,,,,,,,,,Phyllachora
Desmodium,variegata,threeflower,Desmodium,,,,,,,,,,musicola
triflorum,Tropic,beggarweed,triflorum,,,,,,,,,,Phyllachora
Cordyline,Coral,Desmodium,Cordyline,,,,,,,,,,puncta
fruticosa,tamarind,triflorum,fruticosa,,,,,,,,,,Phyllachora
uhaloa,Tamarindus,Cordyline,uhaloa,,,,,,,,,,vulgata
escobilla,indica,fruticosa,escobilla,,,,,,,,,,Phyllactinia
sabana,threeflower,uhaloa,sabana,,,,,,,,,,guttata
waltheria,beggarweed,escobilla,waltheria,,,,,,,,,,Phyllactinia
Waltheria,Desmodium,sabana,Waltheria,,,,,,,,,,Phyllosticta
indica,triflorum,waltheria,indica,,,,,,,,,,acericola
ulei,Cordyline,Waltheria,ulei,,,,,,,,,,Phyllosticta
Osteomeles,fruticosa,indica,Osteomeles,,,,,,,,,,brunnea
anthyllidifolia,uhaloa,ulei,anthyllidifolia,,,,,,,,,,Phyllosticta
trailing,escobilla,Osteomeles,trailing,,,,,,,,,,capitalensis
African,sabana,anthyllidifolia,African,,,,,,,,,,Phyllosticta
daisy,waltheria,trailing,daisy,,,,,,,,,,catalpae
Osteospermum,Waltheria,African,Osteospermum,,,,,,,,,,Phyllosticta
fruticosum,indica,daisy,fruticosum,,,,,,,,,,circumscissa
vetch,ulei,Osteospermum,vetch,,,,,,,,,,Phyllosticta
woolypod,Osteomeles,fruticosum,woolypod,,,,,,,,,,colocasiophila
Vicia,anthyllidifolia,vetch,Vicia,,,,,,,,,,Phyllosticta
villosa,trailing,woolypod,villosa,,,,,,,,,,elongata
varia,African,Vicia,varia,,,,,,,,,,Phyllosticta
Lana,daisy,villosa,Lana,,,,,,,,,,geranii
vetivergrass,Osteospermum,varia,vetivergrass,,,,,,,,,,Phyllosticta
Chrysopogon,fruticosum,Lana,Chrysopogon,,,,,,,,,,gossypina
zizanioides,vetch,vetivergrass,zizanioides,,,,,,,,,,Phyllosticta
Vetiveria,woolypod,Chrysopogon,Vetiveria,,,,,,,,,,guttulatae
zizanioides,Vicia,zizanioides,zizanioides,,,,,,,,,,Phyllosticta
Sunshine,villosa,Vetiveria,Sunshine,,,,,,,,,,minima
wheat,varia,zizanioides,wheat,,,,,,,,,,Phyllosticta
Triticum,Lana,Sunshine,Triticum,,,,,,,,,,minutissima
aestivum,vetivergrass,wheat,aestivum,,,,,,,,,,Phyllosticta
white,Chrysopogon,Triticum,white,,,,,,,,,,sojaecola
clover,zizanioides,aestivum,clover,,,,,,,,,,Phyllosticta
Trifolium,Vetiveria,white,Trifolium,,,,,,,,,,sojicola
repens,zizanioides,clover,repens,,,,,,,,,,Phyllosticta
wild,Sunshine,Trifolium,wild,,,,,,,,,,solitaria
cane,wheat,repens,cane,,,,,,,,,,Phyllosticta
hybrid,Triticum,wild,hybrid,,,,,,,,,,vaccinii
Saccharum,aestivum,cane,Saccharum,,,,,,,,,,Phymatotrichopsis
hybrid,white,hybrid,hybrid,,,,,,,,,,omnivora
clone,clover,Saccharum,clone,,,,,,,,,,Physalospora
Moentai,Trifolium,hybrid,Moentai,,,,,,,,,,miyabeana
wiliwili,repens,clone,wiliwili,,,,,,,,,,Physalospora
Erythrina,wild,Moentai,Erythrina,,,,,,,,,,vaccinii
sandwicensis,cane,wiliwili,sandwicensis,,,,,,,,,,Physoderma
zoysia,hybrid,Erythrina,zoysia,,,,,,,,,,maydis
Zoysia,Saccharum,sandwicensis,Zoysia,,,,,,,,,,Phytophthora
japonica,hybrid,zoysia,japonica,,,,,,,,,,cactorum
Cyperus,clone,Zoysia,Cyperus,,,,,,,,,,Phytophthora
polystachyos,Moentai,japonica,polystachyos,,,,,,,,,,cambivora
Fimbristylis,wiliwili,Cyperus,Fimbristylis,,,,,,,,,,Phytophthora
littoralis,Erythrina,polystachyos,littoralis,,,,,,,,,,capsici
Scleria,sandwicensis,Fimbristylis,Scleria,,,,,,,,,,Phytophthora
bTable,zoysia,littoralis,bTable,,,,,,,,,,cinnamomi
List,Zoysia,Scleria,List,,,,,,,,,,Phytophthora
Plant,japonica,bTable,Plant,,,,,,,,,,cinnamomi
Pictures,Cyperus,List,Pictures,,,,,,,,,,cinnamomiPhytophthora
Scientific,polystachyos,Plant,Scientific,,,,,,,,,,citricola
Name,Fimbristylis,Pictures,Name,,,,,,,,,,Phytophthora
Scientific,littoralis,Scientific,Scientific,,,,,,,,,,citrophthora
Name,Scleria,Name,Name,,,,,,,,,,Phytophthora
Common,bTable,Scientific,Common,,,,,,,,,,colocasiae
Name,List,Name,Name,,,,,,,,,,Phytophthora
Page,Plant,Common,Page,,,,,,,,,,cryptogea
Sunshine,Pictures,Name,Sunshine,,,,,,,,,,Phytophthora
Vetiveria,Scientific,Page,Vetiveria,,,,,,,,,,drechsleri
zizanioides,Name,Sunshine,zizanioides,,,,,,,,,,Phytophthora
Cibotium,Scientific,Vetiveria,Cibotium,,,,,,,,,,erythroseptica
menziesii,Name,zizanioides,menziesii,,,,,,,,,,Phytophthora
hapu,Common,Cibotium,hapu,,,,,,,,,,europaea
tree,Name,menziesii,tree,,,,,,,,,,Phytophthora
fern,Page,hapu,fern,,,,,,,,,,fragariae
Citrus,Sunshine,tree,Citrus,,,,,,,,,,Phytophthora
lycopersicaeformis,Vetiveria,fern,lycopersicaeformis,,,,,,,,,,fragariae
heen,zizanioides,Citrus,heen,,,,,,,,,,fragariaePhytophthora
naran,Cibotium,lycopersicaeformis,naran,,,,,,,,,,gonapodyides
seedy,menziesii,heen,seedy,,,,,,,,,,Phytophthora
tangerine,hapu,naran,tangerine,,,,,,,,,,infestans
Coccolba,tree,seedy,Coccolba,,,,,,,,,,Phytophthora
uvifera,fern,tangerine,uvifera,,,,,,,,,,katsurae
grape,Citrus,Coccolba,grape,,,,,,,,,,Phytophthora
Cocos,lycopersicaeformis,uvifera,Cocos,,,,,,,,,,lateralis
nucifera,heen,grape,nucifera,,,,,,,,,,Phytophthora
coconut,naran,Cocos,coconut,,,,,,,,,,medicaginis
lius,seedy,nucifera,lius,,,,,,,,,,Phytophthora
niyog,tangerine,coconut,niyog,,,,,,,,,,megasperma
nizok,Coccolba,lius,nizok,,,,,,,,,,Phytophthora
Cocos,uvifera,niyog,Cocos,,,,,,,,,,nicotianae
nucifera,grape,nizok,nucifera,,,,,,,,,,Phytophthora
dwarf,Cocos,Cocos,dwarf,,,,,,,,,,nicotianae
coconut,nucifera,nucifera,coconut,,,,,,,,,,nicotianaePhytophthora
lius,coconut,dwarf,lius,,,,,,,,,,palmivora
niyog,lius,coconut,niyog,,,,,,,,,,Phytophthora
nizok,niyog,lius,nizok,,,,,,,,,,phaseoli
Codium,nizok,niyog,Codium,,,,,,,,,,Phytophthora
variegatum,Cocos,nizok,variegatum,,,,,,,,,,pseudosyringae
croton,nucifera,Codium,croton,,,,,,,,,,Phytophthora
Coix,dwarf,variegatum,Coix,,,,,,,,,,quercetorum
lachryma,coconut,croton,lachryma,,,,,,,,,,Phytophthora
jobs,lius,Coix,jobs,,,,,,,,,,sojae
tears,niyog,lachryma,tears,,,,,,,,,,Phytophthora
Cordia,nizok,jobs,Cordia,,,,,,,,,,syringae
subcordata,Codium,tears,subcordata,,,,,,,,,,Phytophthora
niyoron,variegatum,Cordia,niyoron,,,,,,,,,,tropicalis
tauanave,croton,subcordata,tauanave,,,,,,,,,,Piptoporus
galu,Coix,niyoron,galu,,,,,,,,,,betulinus
